date,location,total_cases,days_since_first,days_since_tenth,days_since_hundreth,life_expectancy,dalys,population,age_young,age_working,age_eldery,mobility,population_density
2020-04-27,Laos,19,33,25,0,68,41789,7169000,2246562,4158485,258920,-62,30
2020-04-28,Laos,19,34,26,0,68,41789,7169000,2246562,4158485,258920,-62,30
2020-04-29,Laos,19,35,27,0,68,41789,7169000,2246562,4158485,258920,-62,30
2020-04-30,Laos,19,36,28,0,68,41789,7169000,2246562,4158485,258920,-62,30
2020-05-01,Laos,19,37,29,0,68,41789,7169000,2246562,4158485,258920,-62,30
2020-05-02,Laos,19,38,30,0,68,41789,7169000,2246562,4158485,258920,-62,30
2019-12-31,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-01,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-02,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-03,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-04,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-05,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-06,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-07,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-08,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-09,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-10,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-11,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-12,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-13,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-14,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-15,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-16,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-17,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-18,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-19,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-20,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-21,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-22,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-23,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-24,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-25,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-26,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-27,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-28,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-29,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-30,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-01-31,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-02-01,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-02-02,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-02-03,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-02-04,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-02-05,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-02-06,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-02-07,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-02-08,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-02-09,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-02-10,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-02-11,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-02-12,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-02-13,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-02-14,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-02-15,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-02-16,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,4,595
2020-02-17,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,-1,595
2020-02-18,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,5,595
2020-02-19,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,3,595
2020-02-20,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,5,595
2020-02-21,Lebanon,0,0,0,0,79,24478,6856000,1403808,3971190,476481,2,595
2020-02-22,Lebanon,1,0,0,0,79,24478,6856000,1403808,3971190,476481,-6,595
2020-02-23,Lebanon,1,1,0,0,79,24478,6856000,1403808,3971190,476481,-1,595
2020-02-24,Lebanon,1,2,0,0,79,24478,6856000,1403808,3971190,476481,-7,595
2020-02-25,Lebanon,1,3,0,0,79,24478,6856000,1403808,3971190,476481,-1,595
2020-02-26,Lebanon,1,4,0,0,79,24478,6856000,1403808,3971190,476481,1,595
2020-02-27,Lebanon,2,5,0,0,79,24478,6856000,1403808,3971190,476481,4,595
2020-02-28,Lebanon,3,6,0,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-02-29,Lebanon,3,7,0,0,79,24478,6856000,1403808,3971190,476481,-7,595
2020-03-01,Lebanon,4,8,0,0,79,24478,6856000,1403808,3971190,476481,-3,595
2020-03-02,Lebanon,10,9,0,0,79,24478,6856000,1403808,3971190,476481,-2,595
2020-03-03,Lebanon,13,10,1,0,79,24478,6856000,1403808,3971190,476481,7,595
2020-03-06,Lebanon,16,13,4,0,79,24478,6856000,1403808,3971190,476481,-12,595
2020-03-07,Lebanon,22,14,5,0,79,24478,6856000,1403808,3971190,476481,-10,595
2020-03-09,Lebanon,32,16,7,0,79,24478,6856000,1403808,3971190,476481,-8,595
2020-03-10,Lebanon,41,17,8,0,79,24478,6856000,1403808,3971190,476481,-8,595
2020-03-11,Lebanon,41,18,9,0,79,24478,6856000,1403808,3971190,476481,-11,595
2020-03-12,Lebanon,61,19,10,0,79,24478,6856000,1403808,3971190,476481,-32,595
2020-03-13,Lebanon,66,20,11,0,79,24478,6856000,1403808,3971190,476481,-46,595
2020-03-15,Lebanon,93,22,13,0,79,24478,6856000,1403808,3971190,476481,-55,595
2020-03-16,Lebanon,99,23,14,0,79,24478,6856000,1403808,3971190,476481,-56,595
2020-03-17,Lebanon,120,24,15,0,79,24478,6856000,1403808,3971190,476481,-62,595
2020-03-18,Lebanon,120,25,16,1,79,24478,6856000,1403808,3971190,476481,-62,595
2020-03-19,Lebanon,133,26,17,2,79,24478,6856000,1403808,3971190,476481,-63,595
2020-03-20,Lebanon,149,27,18,3,79,24478,6856000,1403808,3971190,476481,-65,595
2020-03-21,Lebanon,163,28,19,4,79,24478,6856000,1403808,3971190,476481,-64,595
2020-03-22,Lebanon,230,29,20,5,79,24478,6856000,1403808,3971190,476481,-75,595
2020-03-23,Lebanon,248,30,21,6,79,24478,6856000,1403808,3971190,476481,-70,595
2020-03-24,Lebanon,267,31,22,7,79,24478,6856000,1403808,3971190,476481,-68,595
2020-03-25,Lebanon,304,32,23,8,79,24478,6856000,1403808,3971190,476481,-68,595
2020-03-26,Lebanon,333,33,24,9,79,24478,6856000,1403808,3971190,476481,-65,595
2020-03-27,Lebanon,368,34,25,10,79,24478,6856000,1403808,3971190,476481,-69,595
2020-03-28,Lebanon,391,35,26,11,79,24478,6856000,1403808,3971190,476481,-73,595
2020-03-29,Lebanon,412,36,27,12,79,24478,6856000,1403808,3971190,476481,-73,595
2020-03-30,Lebanon,438,37,28,13,79,24478,6856000,1403808,3971190,476481,-65,595
2020-03-31,Lebanon,446,38,29,14,79,24478,6856000,1403808,3971190,476481,-60,595
2020-04-01,Lebanon,463,39,30,15,79,24478,6856000,1403808,3971190,476481,-63,595
2020-04-02,Lebanon,479,40,31,16,79,24478,6856000,1403808,3971190,476481,-60,595
2020-04-03,Lebanon,494,41,32,17,79,24478,6856000,1403808,3971190,476481,-62,595
2020-04-04,Lebanon,494,42,33,18,79,24478,6856000,1403808,3971190,476481,-65,595
2020-04-05,Lebanon,520,43,34,19,79,24478,6856000,1403808,3971190,476481,-68,595
2020-04-06,Lebanon,527,44,35,20,79,24478,6856000,1403808,3971190,476481,-64,595
2020-04-07,Lebanon,541,45,36,21,79,24478,6856000,1403808,3971190,476481,-60,595
2020-04-08,Lebanon,548,46,37,22,79,24478,6856000,1403808,3971190,476481,-59,595
2020-04-09,Lebanon,575,47,38,23,79,24478,6856000,1403808,3971190,476481,-59,595
2020-04-10,Lebanon,582,48,39,24,79,24478,6856000,1403808,3971190,476481,-68,595
2020-04-11,Lebanon,609,49,40,25,79,24478,6856000,1403808,3971190,476481,-65,595
2020-04-12,Lebanon,619,50,41,26,79,24478,6856000,1403808,3971190,476481,-80,595
2020-04-13,Lebanon,630,51,42,27,79,24478,6856000,1403808,3971190,476481,-60,595
2020-04-14,Lebanon,632,52,43,28,79,24478,6856000,1403808,3971190,476481,-55,595
2020-04-15,Lebanon,641,53,44,29,79,24478,6856000,1403808,3971190,476481,-55,595
2020-04-16,Lebanon,658,54,45,30,79,24478,6856000,1403808,3971190,476481,-54,595
2020-04-17,Lebanon,663,55,46,31,79,24478,6856000,1403808,3971190,476481,-60,595
2020-04-18,Lebanon,668,56,47,32,79,24478,6856000,1403808,3971190,476481,-60,595
2020-04-19,Lebanon,672,57,48,33,79,24478,6856000,1403808,3971190,476481,-60,595
2020-04-20,Lebanon,673,58,49,34,79,24478,6856000,1403808,3971190,476481,-60,595
2020-04-21,Lebanon,677,59,50,35,79,24478,6856000,1403808,3971190,476481,-60,595
2020-04-22,Lebanon,677,60,51,36,79,24478,6856000,1403808,3971190,476481,-60,595
2020-04-23,Lebanon,682,61,52,37,79,24478,6856000,1403808,3971190,476481,-60,595
2020-04-24,Lebanon,688,62,53,38,79,24478,6856000,1403808,3971190,476481,-60,595
2020-04-25,Lebanon,696,63,54,39,79,24478,6856000,1403808,3971190,476481,-60,595
2020-04-26,Lebanon,704,64,55,40,79,24478,6856000,1403808,3971190,476481,-60,595
2020-04-27,Lebanon,707,65,56,41,79,24478,6856000,1403808,3971190,476481,-60,595
2020-04-28,Lebanon,710,66,57,42,79,24478,6856000,1403808,3971190,476481,-60,595
2020-04-29,Lebanon,717,67,58,43,79,24478,6856000,1403808,3971190,476481,-60,595
2020-04-30,Lebanon,721,68,59,44,79,24478,6856000,1403808,3971190,476481,-60,595
2020-05-01,Lebanon,725,69,60,45,79,24478,6856000,1403808,3971190,476481,-60,595
2020-05-02,Lebanon,729,70,61,46,79,24478,6856000,1403808,3971190,476481,-60,595
2020-03-25,Libya,1,0,0,0,73,31618,6777000,1783327,4182090,269538,-53,4
2020-03-26,Libya,1,1,0,0,73,31618,6777000,1783327,4182090,269538,-53,4
2020-03-27,Libya,1,2,0,0,73,31618,6777000,1783327,4182090,269538,-50,4
2020-03-28,Libya,1,3,0,0,73,31618,6777000,1783327,4182090,269538,-49,4
2020-03-29,Libya,1,4,0,0,73,31618,6777000,1783327,4182090,269538,-49,4
2020-03-30,Libya,8,5,0,0,73,31618,6777000,1783327,4182090,269538,-54,4
2020-03-31,Libya,8,6,0,0,73,31618,6777000,1783327,4182090,269538,-51,4
2020-04-01,Libya,10,7,0,0,73,31618,6777000,1783327,4182090,269538,-51,4
2020-04-02,Libya,10,8,1,0,73,31618,6777000,1783327,4182090,269538,-52,4
2020-04-03,Libya,11,9,2,0,73,31618,6777000,1783327,4182090,269538,-50,4
2020-04-04,Libya,11,10,3,0,73,31618,6777000,1783327,4182090,269538,-48,4
2020-04-05,Libya,18,11,4,0,73,31618,6777000,1783327,4182090,269538,-44,4
2020-04-06,Libya,18,12,5,0,73,31618,6777000,1783327,4182090,269538,-47,4
2020-04-07,Libya,18,13,6,0,73,31618,6777000,1783327,4182090,269538,-47,4
2020-04-08,Libya,19,14,7,0,73,31618,6777000,1783327,4182090,269538,-52,4
2020-04-09,Libya,21,15,8,0,73,31618,6777000,1783327,4182090,269538,-49,4
2020-04-10,Libya,24,16,9,0,73,31618,6777000,1783327,4182090,269538,-53,4
2020-04-11,Libya,24,17,10,0,73,31618,6777000,1783327,4182090,269538,-46,4
2020-04-12,Libya,25,18,11,0,73,31618,6777000,1783327,4182090,269538,-43,4
2020-04-13,Libya,25,19,12,0,73,31618,6777000,1783327,4182090,269538,-46,4
2020-04-14,Libya,26,20,13,0,73,31618,6777000,1783327,4182090,269538,-45,4
2020-04-15,Libya,35,21,14,0,73,31618,6777000,1783327,4182090,269538,-39,4
2020-04-16,Libya,48,22,15,0,73,31618,6777000,1783327,4182090,269538,-35,4
2020-04-17,Libya,49,23,16,0,73,31618,6777000,1783327,4182090,269538,-47,4
2020-04-18,Libya,49,24,17,0,73,31618,6777000,1783327,4182090,269538,-47,4
2020-04-19,Libya,49,25,18,0,73,31618,6777000,1783327,4182090,269538,-47,4
2020-04-20,Libya,49,26,19,0,73,31618,6777000,1783327,4182090,269538,-47,4
2020-04-21,Libya,51,27,20,0,73,31618,6777000,1783327,4182090,269538,-47,4
2020-04-22,Libya,51,28,21,0,73,31618,6777000,1783327,4182090,269538,-47,4
2020-04-23,Libya,59,29,22,0,73,31618,6777000,1783327,4182090,269538,-47,4
2020-04-24,Libya,60,30,23,0,73,31618,6777000,1783327,4182090,269538,-47,4
2020-04-25,Libya,61,31,24,0,73,31618,6777000,1783327,4182090,269538,-47,4
2020-04-26,Libya,61,32,25,0,73,31618,6777000,1783327,4182090,269538,-47,4
2020-04-27,Libya,61,33,26,0,73,31618,6777000,1783327,4182090,269538,-47,4
2020-04-28,Libya,61,34,27,0,73,31618,6777000,1783327,4182090,269538,-47,4
2020-04-29,Libya,61,35,28,0,73,31618,6777000,1783327,4182090,269538,-47,4
2020-04-30,Libya,61,36,29,0,73,31618,6777000,1783327,4182090,269538,-47,4
2020-05-01,Libya,61,37,30,0,73,31618,6777000,1783327,4182090,269538,-47,4
2020-05-02,Libya,63,38,31,0,73,31618,6777000,1783327,4182090,269538,-47,4
2019-12-31,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-01,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-02,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-03,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-04,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-05,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-06,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-07,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-08,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-09,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-10,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-11,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-12,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-13,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-14,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-15,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-16,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-17,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-18,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-19,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-20,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-21,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-22,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-23,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-24,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-25,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-26,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-27,Sri Lanka,0,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-28,Sri Lanka,1,0,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-29,Sri Lanka,1,1,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-30,Sri Lanka,1,2,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-01-31,Sri Lanka,1,3,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-02-01,Sri Lanka,1,4,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-02-02,Sri Lanka,1,5,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-02-03,Sri Lanka,1,6,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-02-04,Sri Lanka,1,7,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-02-05,Sri Lanka,1,8,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-02-06,Sri Lanka,1,9,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-02-07,Sri Lanka,1,10,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-02-08,Sri Lanka,1,11,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-02-09,Sri Lanka,1,12,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-02-10,Sri Lanka,1,13,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-02-11,Sri Lanka,1,14,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-02-12,Sri Lanka,1,15,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-02-13,Sri Lanka,1,16,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-02-14,Sri Lanka,1,17,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-02-15,Sri Lanka,1,18,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-02-16,Sri Lanka,1,19,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-02-17,Sri Lanka,1,20,0,0,77,22689,21324000,5090491,13697357,1926192,-2,342
2020-02-18,Sri Lanka,1,21,0,0,77,22689,21324000,5090491,13697357,1926192,0,342
2020-02-19,Sri Lanka,1,22,0,0,77,22689,21324000,5090491,13697357,1926192,0,342
2020-02-20,Sri Lanka,1,23,0,0,77,22689,21324000,5090491,13697357,1926192,4,342
2020-02-21,Sri Lanka,1,24,0,0,77,22689,21324000,5090491,13697357,1926192,2,342
2020-02-22,Sri Lanka,1,25,0,0,77,22689,21324000,5090491,13697357,1926192,0,342
2020-02-23,Sri Lanka,1,26,0,0,77,22689,21324000,5090491,13697357,1926192,1,342
2020-02-24,Sri Lanka,1,27,0,0,77,22689,21324000,5090491,13697357,1926192,-1,342
2020-02-25,Sri Lanka,1,28,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-02-26,Sri Lanka,1,29,0,0,77,22689,21324000,5090491,13697357,1926192,2,342
2020-02-27,Sri Lanka,1,30,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-02-28,Sri Lanka,1,31,0,0,77,22689,21324000,5090491,13697357,1926192,5,342
2020-02-29,Sri Lanka,1,32,0,0,77,22689,21324000,5090491,13697357,1926192,5,342
2020-03-01,Sri Lanka,1,33,0,0,77,22689,21324000,5090491,13697357,1926192,4,342
2020-03-02,Sri Lanka,1,34,0,0,77,22689,21324000,5090491,13697357,1926192,0,342
2020-03-12,Sri Lanka,2,44,0,0,77,22689,21324000,5090491,13697357,1926192,3,342
2020-03-13,Sri Lanka,3,45,0,0,77,22689,21324000,5090491,13697357,1926192,-3,342
2020-03-14,Sri Lanka,6,46,0,0,77,22689,21324000,5090491,13697357,1926192,-10,342
2020-03-15,Sri Lanka,11,47,0,0,77,22689,21324000,5090491,13697357,1926192,-20,342
2020-03-16,Sri Lanka,19,48,1,0,77,22689,21324000,5090491,13697357,1926192,-37,342
2020-03-17,Sri Lanka,29,49,2,0,77,22689,21324000,5090491,13697357,1926192,-33,342
2020-03-18,Sri Lanka,42,50,3,0,77,22689,21324000,5090491,13697357,1926192,-41,342
2020-03-19,Sri Lanka,42,51,4,0,77,22689,21324000,5090491,13697357,1926192,-46,342
2020-03-20,Sri Lanka,53,52,5,0,77,22689,21324000,5090491,13697357,1926192,-52,342
2020-03-21,Sri Lanka,66,53,6,0,77,22689,21324000,5090491,13697357,1926192,-89,342
2020-03-22,Sri Lanka,78,54,7,0,77,22689,21324000,5090491,13697357,1926192,-88,342
2020-03-23,Sri Lanka,87,55,8,0,77,22689,21324000,5090491,13697357,1926192,-79,342
2020-03-24,Sri Lanka,97,56,9,0,77,22689,21324000,5090491,13697357,1926192,-64,342
2020-03-25,Sri Lanka,102,57,10,0,77,22689,21324000,5090491,13697357,1926192,-86,342
2020-03-26,Sri Lanka,102,58,11,1,77,22689,21324000,5090491,13697357,1926192,-74,342
2020-03-27,Sri Lanka,106,59,12,2,77,22689,21324000,5090491,13697357,1926192,-82,342
2020-03-28,Sri Lanka,106,60,13,3,77,22689,21324000,5090491,13697357,1926192,-88,342
2020-03-29,Sri Lanka,115,61,14,4,77,22689,21324000,5090491,13697357,1926192,-86,342
2020-03-30,Sri Lanka,120,62,15,5,77,22689,21324000,5090491,13697357,1926192,-76,342
2020-03-31,Sri Lanka,120,63,16,6,77,22689,21324000,5090491,13697357,1926192,-85,342
2020-04-01,Sri Lanka,122,64,17,7,77,22689,21324000,5090491,13697357,1926192,-78,342
2020-04-02,Sri Lanka,143,65,18,8,77,22689,21324000,5090491,13697357,1926192,-84,342
2020-04-03,Sri Lanka,148,66,19,9,77,22689,21324000,5090491,13697357,1926192,-84,342
2020-04-04,Sri Lanka,151,67,20,10,77,22689,21324000,5090491,13697357,1926192,-86,342
2020-04-05,Sri Lanka,159,68,21,11,77,22689,21324000,5090491,13697357,1926192,-84,342
2020-04-06,Sri Lanka,166,69,22,12,77,22689,21324000,5090491,13697357,1926192,-71,342
2020-04-07,Sri Lanka,178,70,23,13,77,22689,21324000,5090491,13697357,1926192,-85,342
2020-04-08,Sri Lanka,185,71,24,14,77,22689,21324000,5090491,13697357,1926192,-83,342
2020-04-09,Sri Lanka,189,72,25,15,77,22689,21324000,5090491,13697357,1926192,-70,342
2020-04-10,Sri Lanka,190,73,26,16,77,22689,21324000,5090491,13697357,1926192,-83,342
2020-04-11,Sri Lanka,197,74,27,17,77,22689,21324000,5090491,13697357,1926192,-84,342
2020-04-12,Sri Lanka,199,75,28,18,77,22689,21324000,5090491,13697357,1926192,-83,342
2020-04-13,Sri Lanka,210,76,29,19,77,22689,21324000,5090491,13697357,1926192,-86,342
2020-04-14,Sri Lanka,218,77,30,20,77,22689,21324000,5090491,13697357,1926192,-86,342
2020-04-15,Sri Lanka,233,78,31,21,77,22689,21324000,5090491,13697357,1926192,-84,342
2020-04-16,Sri Lanka,237,79,32,22,77,22689,21324000,5090491,13697357,1926192,-71,342
2020-04-17,Sri Lanka,238,80,33,23,77,22689,21324000,5090491,13697357,1926192,-82,342
2020-04-18,Sri Lanka,244,81,34,24,77,22689,21324000,5090491,13697357,1926192,-82,342
2020-04-19,Sri Lanka,254,82,35,25,77,22689,21324000,5090491,13697357,1926192,-82,342
2020-04-20,Sri Lanka,295,83,36,26,77,22689,21324000,5090491,13697357,1926192,-82,342
2020-04-21,Sri Lanka,304,84,37,27,77,22689,21324000,5090491,13697357,1926192,-82,342
2020-04-22,Sri Lanka,310,85,38,28,77,22689,21324000,5090491,13697357,1926192,-82,342
