region,date,mean,median,lower_90,upper_90,lower_50,upper_50
Burgenland,2020-03-05,1.1896160295269649,1.1500185945898949,0.6678400308292223,1.647511360569185,1.0024073096840997,1.3288568098626692
Burgenland,2020-03-06,1.1808304359918027,1.1408803361825295,0.6957932346978168,1.658338507498989,0.9674157606663094,1.2924810632798487
Burgenland,2020-03-07,1.179224303530274,1.1445301187628791,0.6841019109590133,1.6422712828958397,1.0072248509252621,1.3240993333319806
Burgenland,2020-03-08,1.1711996667899405,1.1372271789413309,0.719837403182892,1.6413560596805166,0.9921979381193765,1.307952962020508
Burgenland,2020-03-09,1.1668259063916562,1.1347333357098375,0.7076496103425848,1.6306057150242548,0.9327941109869534,1.240172441287558
Burgenland,2020-03-10,1.1608096340103904,1.1361020896617007,0.7322347815580253,1.620383198772628,0.9680844353806384,1.2678500559934975
Burgenland,2020-03-11,1.1503062242020237,1.123884194937511,0.7130030750273657,1.6013032490474588,0.9408551855671459,1.2375248281559694
Burgenland,2020-03-12,1.143777054305611,1.1155700875167767,0.6884147840000299,1.6183055256880454,0.9703561831911287,1.2762774267424273
Burgenland,2020-03-13,1.1349970722919898,1.1143893822160842,0.6495729777896213,1.5927811820849764,0.9298983445317217,1.2329075520367618
Burgenland,2020-03-14,1.1271474871177465,1.106097327039236,0.6394023400174855,1.5556466850401236,0.9213584394998672,1.212159319379215
Burgenland,2020-03-15,1.114936819051969,1.098589837676978,0.6057149402376933,1.521125151035172,0.8921632504554384,1.1857104628455224
